Timestamp, 2023-03-18 3:45:49 PM
Collector, Axial
Mass ID, 206Pb
Initial Mass, 206.0219
Peak Centre Mass,206.0288
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000242
DetThreshold, 0.000238
DeltaMass, 0.618066
IntegPeriod, ms100

Mass, Intensity
205.40385, 0.00023421
205.41745, -0.00001924
205.43104, -0.00010688
205.44464, 0.00050866
205.45824, 0.00022535
205.47184, -0.00027740
205.48543, 0.00001063
205.49903, -0.00039689
205.51263, -0.00021788
205.52623, -0.00032135
205.53982, 0.00011130
205.55342, -0.00015059
205.56702, 0.00088870
205.58062, 0.00048972
205.59421, 0.00042835
205.60781, -0.00045922
205.62141, 0.00035681
205.63501, 0.00000220
205.64860, -0.00001120
205.66220, 0.00024529
205.67580, -0.00011058
205.68939, 0.00008081
205.70299, 0.00014682
205.71659, 0.00013184
205.73019, -0.00008908
205.74378, 0.00031356
205.75738, -0.00018406
205.77098, 0.00000718
205.78458, 0.01127858
205.79817, 0.09868699
205.81177, 0.41236171
205.82537, 1.34464101
205.83897, 2.83865803
205.85256, 5.13842398
205.86616, 7.73371450
205.87976, 10.29700692
205.89336, 12.79600800
205.90695, 15.47018301
205.92055, 17.39960086
205.93415, 17.79259078
205.94775, 17.82199509
205.96134, 17.81884160
205.97494, 17.81374465
205.98854, 17.81251730
206.00214, 17.80658360
206.01573, 17.80449074
206.02933, 17.79917857
206.04293, 17.79437087
206.05653, 17.79384691
206.07012, 17.78851928
206.08372, 17.78771256
206.09732, 17.76755093
206.11092, 17.66410204
206.12451, 17.31563934
206.13811, 16.57142464
206.15171, 14.90056460
206.16531, 12.57559504
206.17890, 10.43052220
206.19250, 8.15098076
206.20610, 6.05011809
206.21970, 2.96280373
206.23329, 0.73474357
206.24689, 0.08224753
206.26049, 0.00774020
206.27409, 0.00055290
206.28768, 0.00028639
206.30128, 0.00055751
206.31488, 0.00019412
206.32847, -0.00012184
206.34207, 0.00054139
206.35567, 0.00001586
206.36927, 0.00020832
206.38286, 0.00037900
206.39646, 0.00015983
206.41006, 0.00001242
206.42366, -0.00018362
206.43725, -0.00003116
206.45085, -0.00027043
206.46445, 0.00025391
206.47805, 0.00006645
206.49164, -0.00060939
206.50524, 0.00007805
206.51884, -0.00005975
206.53244, -0.00029515
206.54603, 0.00010524
206.55963, 0.00038915
206.57323, -0.00013338
206.58683, 0.00004171
206.60042, -0.00001024
206.61402, 0.00011855
206.62762, -0.00015540
206.63998, -0.00067202
