Timestamp, 28/04/2021 23:01:27
Collector, High2
Mass ID, 147b
Initial Mass, 146.9706
Peak Centre Mass,146.9696
Method, PeakScanning
PDT, 0.0010
Baseline, -0.019485
DetThreshold, -0.009533
DeltaMass, 0.440912
IntegPeriod, ms100

Mass, Intensity
146.52966, -0.01759887
146.53936, -0.01779079
146.54906, -0.01712799
146.55876, -0.01734138
146.56846, -0.01664639
146.57816, -0.01693249
146.58786, -0.01732707
146.59756, -0.01733065
146.60726, -0.01775026
146.61696, -0.01752019
146.62666, -0.01761079
146.63636, -0.01722336
146.64606, -0.01732230
146.65576, -0.01726389
146.66546, -0.01793504
146.67516, -0.01816154
146.68486, -0.01736045
146.69456, -0.01846313
146.70426, -0.01718044
146.71396, -0.01751661
146.72366, -0.01815081
146.73336, -0.01740575
146.74306, -0.01755476
146.75276, -0.01768351
146.76246, -0.01790404
146.77216, -0.01793981
146.78186, -0.01766682
146.79156, -0.01751065
146.80126, -0.01329422
146.81096, 0.00736952
146.82066, 0.09170055
146.83036, 0.32771587
146.84006, 0.73142648
146.84976, 1.21476769
146.85946, 1.73376441
146.86916, 2.20115304
146.87886, 2.56211162
146.88856, 2.83544898
146.89826, 3.00271988
146.90796, 3.07061434
146.91766, 3.08655024
146.92736, 3.08404088
146.93706, 3.08051586
146.94676, 3.07740569
146.95646, 3.07368159
146.96616, 3.07499170
146.97586, 3.07617664
146.98556, 3.07471752
146.99526, 3.07468891
147.00496, 3.07556272
147.01466, 3.07605147
147.02436, 3.07254911
147.03406, 3.05529356
147.04376, 2.99324751
147.05346, 2.80309677
147.06316, 2.47298956
147.07286, 2.00504422
147.08256, 1.49727583
147.09226, 1.02977634
147.10196, 0.61378956
147.11166, 0.29377103
147.12136, 0.10078549
147.13106, 0.00403166
147.14076, -0.02780795
147.15046, -0.03018260
147.16016, -0.02468467
147.16986, -0.02058506
147.17956, -0.01780629
147.18926, -0.01731396
147.19896, -0.01748800
147.20866, -0.01753807
147.21836, -0.01785159
147.22806, -0.01695514
147.23776, -0.01736999
147.24746, -0.01764894
147.25716, -0.01759171
147.26686, -0.01768827
147.27656, -0.01749992
147.28626, -0.01741290
147.29596, -0.01677752
147.30566, -0.01785636
147.31536, -0.01782179
147.32506, -0.01745224
147.33476, -0.01754403
147.34446, -0.01792669
147.35416, -0.01719117
147.36386, -0.01721621
147.37356, -0.01720905
147.38326, -0.01768947
147.39296, -0.01727104
147.40266, -0.01770496
147.41148, -0.01694679
