Timestamp, 2023-03-19 4:08:30 PM
Collector, Axial
Mass ID, 206Pb
Initial Mass, 206.0277
Peak Centre Mass,206.0203
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000249
DetThreshold, 0.000197
DeltaMass, 0.618083
IntegPeriod, ms100

Mass, Intensity
205.40965, 0.00035562
205.42325, 0.00019141
205.43684, 0.00022505
205.45044, 0.00007875
205.46404, 0.00005161
205.47764, 0.00001851
205.49124, 0.00006766
205.50483, 0.00011796
205.51843, 0.00015956
205.53203, 0.00002243
205.54563, 0.00009734
205.55923, 0.00001953
205.57282, 0.00026342
205.58642, -0.00033342
205.60002, -0.00018183
205.61362, -0.00000050
205.62721, 0.00041158
205.64081, -0.00012993
205.65441, -0.00061954
205.66801, -0.00017931
205.68161, -0.00044955
205.69520, -0.00050555
205.70880, -0.00026160
205.72240, -0.00024613
205.73600, 0.00071976
205.74959, 0.00020870
205.76319, 0.00476148
205.77679, 0.04755079
205.79039, 0.20158745
205.80399, 0.43102555
205.81758, 0.77255489
205.83118, 1.82404861
205.84478, 2.71263780
205.85838, 3.27744927
205.87198, 3.85659095
205.88557, 4.34221569
205.89917, 4.82369842
205.91277, 5.70234675
205.92637, 6.29211818
205.93996, 6.58022114
205.95356, 6.62510915
205.96716, 6.62757549
205.98076, 6.62665766
205.99436, 6.62434030
206.00795, 6.62552903
206.02155, 6.62550090
206.03515, 6.62283772
206.04875, 6.62076216
206.06235, 6.61830218
206.07594, 6.60808742
206.08954, 6.53682639
206.10314, 6.39460872
206.11674, 6.15953650
206.13033, 5.76312174
206.14393, 4.96423853
206.15753, 3.94806511
206.17113, 3.32140344
206.18473, 2.87451373
206.19832, 2.38038398
206.21192, 1.93095677
206.22552, 1.13264814
206.23912, 0.43633139
206.25271, 0.14245964
206.26631, 0.02181485
206.27991, 0.00167507
206.29351, -0.00027304
206.30711, 0.00067339
206.32070, -0.00014554
206.33430, 0.00009640
206.34790, -0.00015367
206.36150, -0.00016475
206.37510, 0.00035972
206.38869, 0.00054095
206.40229, 0.00025430
206.41589, -0.00001524
206.42949, 0.00004587
206.44308, 0.00019944
206.45668, -0.00048486
206.47028, -0.00004185
206.48388, 0.00041712
206.49748, -0.00020107
206.51107, -0.00023301
206.52467, -0.00001015
206.53827, 0.00065536
206.55187, -0.00003598
206.56546, 0.00024497
206.57906, 0.00026968
206.59266, 0.00005286
206.60626, -0.00001688
206.61986, 0.00042324
206.63345, -0.00031955
206.64582, 0.00038556
