Timestamp, 21/04/2022 19:15:28
Collector, Axial
Mass ID, Pb206
Initial Mass, 206.0000
Peak Centre Mass,205.9986
Method, PeakScanning
PDT, 0.0010
Baseline, -0.000309
DetThreshold, 0.000152
DeltaMass, 0.618000
IntegPeriod, ms100

Mass, Intensity
205.38200, 0.00055102
205.39560, -0.00011458
205.40919, -0.00009016
205.42279, -0.00023336
205.43638, -0.00004138
205.44998, -0.00023272
205.46358, -0.00050029
205.47717, -0.00019326
205.49077, 0.00023775
205.50436, 0.00027189
205.51796, -0.00026737
205.53156, 0.00042271
205.54515, 0.00005905
205.55875, -0.00013866
205.57234, -0.00020753
205.58594, 0.00046905
205.59954, 0.00008600
205.61313, -0.00007919
205.62673, -0.00041662
205.64032, 0.00017015
205.65392, 0.00006894
205.66752, -0.00021336
205.68111, 0.00006237
205.69471, 0.00051094
205.70830, -0.00002670
205.72190, 0.00023133
205.73550, 0.00070608
205.74909, -0.00015641
205.76269, 0.00058152
205.77628, 0.00061184
205.78988, 0.00033044
205.80348, 0.00171430
205.81707, 0.00531108
205.83067, 0.00981898
205.84426, 0.01845747
205.85786, 0.02452112
205.87146, 0.02933720
205.88505, 0.03150134
205.89865, 0.03216771
205.91224, 0.03214999
205.92584, 0.03348039
205.93944, 0.03311428
205.95303, 0.03281165
205.96663, 0.03300183
205.98022, 0.03292111
205.99382, 0.03302847
206.00742, 0.03383064
206.02101, 0.03316969
206.03461, 0.03344849
206.04820, 0.03346315
206.06180, 0.03312400
206.07540, 0.03308272
206.08899, 0.03241602
206.10259, 0.03212088
206.11618, 0.03029442
206.12978, 0.02656989
206.14338, 0.02270317
206.15697, 0.01532214
206.17057, 0.00825175
206.18416, 0.00471959
206.19776, 0.00173615
206.21136, 0.00070891
206.22495, 0.00092584
206.23855, -0.00022459
206.25214, 0.00097576
206.26574, -0.00022733
206.27934, -0.00018500
206.29293, 0.00006092
206.30653, 0.00049506
206.32012, -0.00072687
206.33372, -0.00004176
206.34732, 0.00024530
206.36091, 0.00023483
206.37451, -0.00023759
206.38810, -0.00044937
206.40170, 0.00075537
206.41530, 0.00019345
206.42889, 0.00048088
206.44249, -0.00002674
206.45608, -0.00007748
206.46968, -0.00006944
206.48328, 0.00029982
206.49687, 0.00046551
206.51047, 0.00033409
206.52406, 0.00028421
206.53766, 0.00077829
206.55126, -0.00004727
206.56485, -0.00049440
206.57845, -0.00061913
206.59204, -0.00012262
206.60564, -0.00001483
206.61800, -0.00032879
